,tradeYMD,buildYear,gu,dong,aptName,jySize,floor,price,add1
37,20180123,2006,중구, 중림동,브라운스톤서울,68.04,33,47000,355
38,20180125,2006,중구, 중림동,브라운스톤서울,62.82,5,46600,355
0,20180124,1990,용산구, 후암동,	(339-4)	,34.38,4,15000,339-4
1,20180127,2004,용산구, 갈월동,갈월동 에이트리움,33.77,14,21900,101-49
2,20180129,2004,용산구, 갈월동,갈월동 에이트리움,30.97,13,23000,101-49
3,20180110,2017,용산구, 원효로1가,용산1차휴먼타운,29.97,15,28700,120-20
4,20180112,2017,용산구, 원효로1가,용산1차휴먼타운,33.61,6,30500,120-20
5,20180120,2004,용산구, 원효로1가,디아뜨 센트럴,25.5,6,16400,112-4
6,20180124,2017,용산구, 원효로1가,용산1차휴먼타운,29.97,14,28600,120-20
7,20180105,2003,용산구, 원효로3가,e테크밸리,32,13,9500,51-37
8,20180119,2003,용산구, 원효로3가,e테크밸리,36,8,12750,51-37
9,20180127,2003,용산구, 원효로3가,e테크밸리,32,9,9800,51-37
10,20180106,2005,용산구, 문배동,이안 용산1차(11-14),73.56,11,42000,11-14
11,20180115,2004,용산구, 문배동,삼라마이다스빌,28.23,2,16500,40-19
12,20180116,2007,용산구, 문배동,이안용산프리미어,73.86,7,47000,3-3
13,20180117,2007,용산구, 문배동,용산아크로타워,35.6,9,29000,24-21
14,20180118,2012,용산구, 문배동,프라임펠리스,18.55,5,15800,24-8
15,20180122,2005,용산구, 문배동,이안 용산1차,39.2,4,25500,7-6
16,20180123,2007,용산구, 문배동,이안용산프리미어,72.99,2,46000,3-3
17,20180124,2007,용산구, 문배동,이안용산프리미어,72.46,2,47700,3-3
18,20180129,2015,용산구, 문배동,용산KCC웰츠타워,29.25,6,27000,11-10
19,20180131,2012,용산구, 문배동,프라임펠리스,18.77,11,15300,24-8
20,20180131,2004,용산구, 문배동,삼라마이다스빌,28.23,3,16950,40-19
21,20180102,2005,용산구, 한강로1가,용산파크자이,39.03,12,31400,50-1
22,20180103,2005,용산구, 한강로1가,용산파크자이,39.25,22,36000,50-1
23,20180105,2005,용산구, 한강로1가,용산파크자이,39.03,26,32500,50-1
24,20180106,2005,용산구, 한강로1가,용산파크자이,31.83,19,27800,50-1
25,20180112,2007,용산구, 한강로1가,대우 월드마크 용산,86.38,17,66850,64
26,20180113,2005,용산구, 한강로1가,용산파크자이,32.1,15,28000,50-1
27,20180119,2005,용산구, 한강로1가,용산파크자이,31.83,18,27600,50-1
28,20180119,2005,용산구, 한강로1가,용산파크자이,37.26,29,32800,50-1
29,20180120,2007,용산구, 한강로1가,대우 월드마크 용산,79.65,30,66500,64
30,20180126,2005,용산구, 한강로1가,용산파크자이,42.39,23,35000,50-1
31,20180127,2005,용산구, 한강로1가,용산파크자이,47.91,11,38900,50-1
32,20180131,2005,용산구, 한강로1가,용산파크자이,39.25,27,35500,50-1
33,20180104,2004,용산구, 한강로2가,대우디오빌한강로오피스텔,33.95,15,24000,312-4
34,20180105,2006,용산구, 한강로2가,용산 토투벨리,52.19,12,31500,2-37
35,20180105,2005,용산구, 한강로2가,한강로벽산메가트리움,29.54,16,24300,2-8
36,20180106,2004,용산구, 한강로2가,대우디오빌한강로오피스텔,33.95,4,25500,312-4
37,20180106,2017,용산구, 한강로2가,용산푸르지오써밋,26.7,35,34100,420
38,20180108,2017,용산구, 한강로2가,용산푸르지오써밋,44.7,36,51300,420
39,20180110,2012,용산구, 한강로2가,아스테리움 용산,49.98,27,52000,419
40,20180110,2005,용산구, 한강로2가,한강현대하이엘,30.03,11,20700,2-36
41,20180113,2005,용산구, 한강로2가,한강로벽산메가트리움,29.54,20,24700,2-8
42,20180115,2005,용산구, 한강로2가,한강로벽산메가트리움,32.15,5,23400,2-8
43,20180115,2017,용산구, 한강로2가,용산푸르지오써밋,46,37,53200,420
44,20180119,2017,용산구, 한강로2가,용산푸르지오써밋,46.29,29,52800,420
45,20180122,2005,용산구, 한강로2가,한강로벽산메가트리움,29.54,3,22500,2-8
46,20180124,2005,용산구, 한강로2가,한강로벽산메가트리움,30.06,10,23000,2-8
47,20180124,2017,용산구, 한강로2가,용산푸르지오써밋,46.29,37,54000,420
48,20180125,2005,용산구, 한강로2가,한강로벽산메가트리움,29.89,20,24100,2-8
49,20180125,2004,용산구, 한강로2가,대우디오빌한강로오피스텔,33.95,13,24500,312-4
50,20180113,2009,용산구, 용산동5가,파크타워,123.34,17,100000,24
51,20180108,1991,용산구, 한강로3가,용산전자오피스텔,31.35,7,9000,16-58
52,20180108,2007,용산구, 한강로3가,용산 시티파크(63-389),81.7,6,60000,63-389
53,20180109,2006,용산구, 한강로3가,지에스 한강에클라스,35.06,11,20000,16-85
54,20180124,2007,용산구, 한강로3가,용산 시티파크(63-387),84.85,2,78400,63-387
55,20180127,1991,용산구, 한강로3가,삼구빌딩,39.84,19,13000,16-49
56,20180109,2003,용산구, 한남동,디에스오피스텔,37.23,3,24800,257-1
0,20180106,2003,성동구, 상왕십리동,노블리안,30.81,11,17700,750
1,20180111,2003,성동구, 상왕십리동,노블리안,30.81,14,18000,750
2,20180125,2003,성동구, 상왕십리동,노블리안,30.81,7,17900,750
3,20180102,2016,성동구, 하왕십리동,센트라스,32.53,11,30000,1070
4,20180109,2016,성동구, 하왕십리동,센트라스,29.16,18,28800,1070
5,20180117,2016,성동구, 하왕십리동,센트라스,32.53,8,29900,1070
6,20180109,1998,성동구, 도선동,신한넥스텔,39.26,17,16500,14
7,20180120,2007,성동구, 마장동,마장동청계아르테미스,69.12,7,26200,778-5
8,20180110,2006,성동구, 행당동,왕십리역이스타빌,21.91,8,17000,287-15
9,20180129,2004,성동구, 행당동,성동샤르망,24.84,10,15500,192-29
10,20180130,2006,성동구, 행당동,왕십리역이스타빌,26.22,8,18800,287-15
11,20180127,2003,성동구, 금호동4가,재호예향빌,22.56,2,13500,1028
12,20180102,2004,성동구, 옥수동,성원상떼뷰,28,3,16950,475
13,20180112,2004,성동구, 옥수동,성원상떼뷰,27.01,2,16000,475
14,20180113,2003,성동구, 성수동1가,아트빌딩,44.61,9,34300,685-308
15,20180113,2003,성동구, 성수동1가,성수동 뉴타운오피스텔,32.76,10,19000,72-69
16,20180116,2005,성동구, 성수동1가,뚝섬리버빌,23.17,7,14700,13-117
17,20180126,2004,성동구, 성수동1가,이에스에이리버하우스,39.15,6,26200,13-12
18,20180126,2004,성동구, 성수동1가,이에스에이리버하우스,39.15,10,26850,13-12
19,20180131,2005,성동구, 성수동1가,뚝섬리버빌,22.34,10,11800,13-117
20,20180108,2003,성동구, 성수동2가,성원상떼뷰오피스텔,24.84,2,13000,277-37
21,20180107,2006,성동구, 용답동,신창비바패밀리,63.17,6,26000,232-1
22,20180112,1991,성동구, 용답동,삼호오피스텔,26.25,7,6300,236-5
23,20180112,1991,성동구, 용답동,삼호오피스텔,26.18,2,4900,236-5
24,20180114,2011,성동구, 용답동,오르세오피스텔,41.27,2,18900,238-2
25,20180126,1991,성동구, 용답동,삼호오피스텔,26.95,5,5500,236-5
26,20180129,1991,성동구, 용답동,삼호오피스텔,26.18,2,5650,236-5
0,20180106,2003,광진구, 구의동,신도브래뉴오피스텔,30.71,6,13000,251-34
1,20180107,2017,광진구, 구의동,(199-8),27.03,7,21777,199-8
2,20180115,2017,광진구, 구의동,(199-8),27.74,4,22195,199-8
3,20180117,2003,광진구, 구의동,센트럴빌,32.19,6,14500,253-19
4,20180122,2006,광진구, 구의동,크레신타워3차,40.4,10,22600,246-14
5,20180123,2004,광진구, 구의동,베스트 트레드빌,26.84,9,13700,243-2
6,20180124,2003,광진구, 광장동,효성리버카운티,39.43,10,21800,108
7,20180126,2005,광진구, 광장동,광장동 이노빌 오피스텔,95.28,9,50000,530-7
8,20180126,2003,광진구, 광장동,효성리버카운티,27.8,7,13400,108
9,20180130,2003,광진구, 광장동,효성리버카운티,24.04,6,10800,108
10,20180131,2003,광진구, 광장동,효성리버카운티,27.8,5,13400,108
11,20180108,2006,광진구, 자양동,광진트라팰리스,61.76,5,43500,854
12,20180108,2007,광진구, 자양동,더샵스타시티,196.48,4,135000,227-7
13,20180113,2002,광진구, 자양동,	(224-12)	,17.85,6,8800,224-12
14,20180126,2006,광진구, 자양동,광진트라팰리스,59.25,4,47000,854
15,20180105,2006,광진구, 화양동,한림타워,33.1,10,20800,7-3
16,20180105,2006,광진구, 화양동,한림타워,30.3,16,20000,7-3
17,20180113,2012,광진구, 화양동,YN웰하우스,25.05,6,10200,19-39
18,20180113,2012,광진구, 화양동,YN웰하우스,25.05,7,10200,19-39
19,20180113,2005,광진구, 화양동,KCC파크타운,25.79,8,17600,527
20,20180113,2012,광진구, 화양동,YN웰하우스,17.21,7,8200,19-39
21,20180116,2006,광진구, 화양동,브라운스톤 화양,64.86,3,27300,21-2
22,20180120,2013,광진구, 화양동,케이타워 오피스텔 B,18.85,17,15150,21-22
23,20180120,2004,광진구, 화양동,캠퍼니안,42.42,7,18700,93-3
24,20180124,2005,광진구, 화양동,KCC파크타운,25.79,12,18000,527
25,20180126,2006,광진구, 화양동,한림타워,30.3,10,20500,7-3
26,20180130,2005,광진구, 화양동,KCC파크타운,32.16,13,20000,527
0,20180109,2004,동대문구, 신설동,동광동대문베르빌,28.31,8,17000,97-8
1,20180112,2004,동대문구, 신설동,동광동대문베르빌,28.31,7,16700,97-8
2,20180102,2005,동대문구, 용두동,동의보감타워,36.02,12,15450,787
3,20180102,2004,동대문구, 용두동,랜드마크타워1,28.9,9,13700,100-1
4,20180103,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,17,16900,788
5,20180103,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,14,16500,788
6,20180105,2004,동대문구, 용두동,신설동역대우아이빌(236-4),30.29,12,14500,236-4
7,20180107,2005,동대문구, 용두동,동의보감타워,32.83,14,14000,787
8,20180107,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,17,17000,788
9,20180109,2005,동대문구, 용두동,동의보감타워,31.16,13,12800,787
10,20180109,2004,동대문구, 용두동,신설동역대우아이빌(236-1),27.63,5,13500,236-1
11,20180112,2004,동대문구, 용두동,랜드마크타워1,28.9,18,14000,100-1
12,20180115,2006,동대문구, 용두동,한방천하-용두동 포스빌,25.99,16,11500,788
13,20180116,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,15,17300,788
14,20180119,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,11,17000,788
15,20180119,,동대문구, 용두동,동대문 푸르지오시티,23.47,7,18000,104-3
16,20180120,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,12,17000,788
17,20180125,2005,동대문구, 용두동,동의보감타워,36.02,12,15300,787
18,20180126,2005,동대문구, 용두동,동의보감타워,36.02,9,14800,787
19,20180130,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,13,17400,788
20,20180131,,동대문구, 용두동,동대문 푸르지오시티,23.47,18,18800,104-3
21,20180131,2002,동대문구, 제기동,	제기동오피스텔(유니텔)	,23.94,10,9800,1158-48
22,20180105,2007,동대문구, 전농동,전농동하우스토리,30.2,6,15000,32-4
23,20180106,2006,동대문구, 답십리동,청계벽산메가트리움,31.86,7,15000,999
24,20180113,2015,동대문구, 답십리동,청계 푸르지오시티,23.85,13,15900,497-23
25,20180115,2005,동대문구, 답십리동,메트로팰리스,40.44,14,18700,498-5
26,20180119,2004,동대문구, 답십리동,답십리한화오벨리스크,29.88,15,13000,492-4
27,20180120,2005,동대문구, 답십리동,메트로팰리스,25.33,8,11800,498-5
28,20180122,2004,동대문구, 답십리동,답십리한화오벨리스크,29.88,4,13000,492-4
29,20180126,2005,동대문구, 답십리동,메트로팰리스,20.22,6,10500,498-5
30,20180104,2003,동대문구, 장안동,신부파스칼텔,22.98,3,8450,431-5
31,20180106,,동대문구, 장안동,청명에버아트3차,66.47,5,28900,372-8
32,20180107,2003,동대문구, 장안동,장안동2차 신부파스카빌,96.49,5,30000,417-4
33,20180108,2003,동대문구, 장안동,신부파스칼텔,22.98,11,8300,431-5
34,20180109,2009,동대문구, 장안동,우민에뜨와르오피스텔,34.95,12,12800,381-1
35,20180113,,동대문구, 장안동,태솔아파트2차,74.32,3,29600,346-2
36,20180119,2004,동대문구, 장안동,르.메이에르 장안타운 1,30.38,2,10500,344-1
37,20180120,2004,동대문구, 장안동,장안현대벤처빌,32.24,17,13500,374-1
38,20180124,2004,동대문구, 장안동,장안현대벤처빌,28.49,11,12500,374-1
39,20180124,2005,동대문구, 장안동,르.메이에르 장안타운Ⅱ,25.96,2,8900,342-11
40,20180125,2004,동대문구, 장안동,장안현대벤처빌,32.24,3,12500,374-1
41,20180125,,동대문구, 장안동,태솔아파트2차,79.74,2,31000,346-2
42,20180126,2004,동대문구, 장안동,장안현대벤처빌,28.49,9,12500,374-1
43,20180126,2004,동대문구, 장안동,장안현대벤처빌,32.24,13,12800,374-1
44,20180130,,동대문구, 장안동,태솔아파트2차,77.99,3,31500,346-2
45,20180117,1999,동대문구, 휘경동,	(330)	,32.41,13,12900,330
46,20180127,2002,동대문구, 휘경동,휘경동 코업레지던스,13.86,7,8250,319-5
47,20180111,2004,동대문구, 이문동,민족통일 대통령 리빙텔,22.14,6,13000,325-20
48,20180117,2004,동대문구, 이문동,민족통일 대통령 리빙텔,22.14,5,12500,325-20
0,20180116,2002,중랑구, 면목동,서일타운,28.18,7,7220,68-2
1,20180125,,중랑구, 면목동,포시즌,54.08,2,24000,177-45
2,20180111,,중랑구, 상봉동,청솔하이빌,52.4,2,24500,127-18
3,20180120,2003,중랑구, 상봉동,한일써너스빌,32.48,18,15500,81-5
4,20180130,2003,중랑구, 상봉동,한일써너스빌,32.48,22,15500,81-5
5,20180106,2016,중랑구, 망우동,효성 써너스빌 에코,18.5,13,13000,508-2
6,20180110,2003,중랑구, 신내동,금강리빙스텔,33.3,3,13500,646
7,20180120,2003,중랑구, 신내동,엘리어트하우스,25.5,3,9700,644
0,20180116,2015,성북구, 동소문동6가,시티플레이스,18.44,4,19500,3-1
1,20180122,2003,성북구, 동소문동6가,해피엔딩 오피스텔,42.56,9,23800,143-5
2,20180118,2008,성북구, 동선동4가,동선동 한양수자인,24.88,3,12700,295-1
3,20180121,2008,성북구, 동선동4가,동선동 한양수자인,24.28,2,13800,295-1
4,20180127,2011,성북구, 동선동4가,벨라미아 오피스텔,21.77,3,15500,295-4
5,20180127,2002,성북구, 보문동2가,이-파크,23.18,5,7900,111
6,20180116,2017,성북구, 하월곡동,HK팰리스,64.82,5,30000,90-1261
7,20180117,2003,성북구, 장위동,씨엠오스빌,23.84,3,9250,50-35
0,20180127,2014,강북구, 미아동,수유역푸르지오시티,22.43,12,14440,160-3
1,20180102,2003,강북구, 번동,북한산드림캐슬,24.09,5,9500,448-2
2,20180103,1991,강북구, 번동,가든타워오피스텔,36.9,13,13500,446-13
3,20180126,2005,강북구, 번동,효성네오인텔리안,29.1,4,14450,418-3
4,20180103,2002,강북구, 수유동,두온,30.29,2,10300,46-5
5,20180103,2002,강북구, 수유동,두온,30.29,3,10600,46-5
6,20180105,2005,강북구, 수유동,효성 인텔리안 오피스텔,28.82,5,13600,230-7
7,20180108,2005,강북구, 수유동,효성 인텔리안 오피스텔,30.49,16,14000,230-7
8,20180113,2005,강북구, 수유동,효성 인텔리안 오피스텔,29.32,16,14000,230-7
9,20180115,2005,강북구, 수유동,수유동이테크밸리오피스텔,27.81,8,11000,95-7
10,20180118,2005,강북구, 수유동,효성 인텔리안 오피스텔,30.49,7,13700,230-7
11,20180119,2005,강북구, 수유동,수유동이테크밸리오피스텔,27.98,6,10300,95-7
12,20180127,2003,강북구, 수유동,두온오피스텔,33.2,5,12600,223-1
0,20180109,2004,도봉구, 방학동,북한산현대렉시온오피스텔,32.1,8,14800,719-2
1,20180109,2004,도봉구, 방학동,북한산현대렉시온오피스텔,33.76,8,15150,719-2
2,20180122,2004,도봉구, 방학동,북한산현대렉시온오피스텔,32.1,9,14700,719-2
3,20180108,2017,도봉구, 창동,성원팰리스204동,41.06,2,17400,608-130
4,20180109,2004,도봉구, 창동,삼성쉐르빌퍼스티,33.59,6,15100,659-29
5,20180111,2003,도봉구, 창동,창동신원리베르텔,36.91,11,16500,338
6,20180112,2003,도봉구, 창동,창동신원리베르텔,40.56,8,17300,338
7,20180112,2005,도봉구, 창동,북한산현대홈시티(647-1),60.97,3,24900,647-1
8,20180122,2005,도봉구, 창동,북한산현대홈시티(647-1),61.57,9,25500,647-1
9,20180123,2003,도봉구, 창동,창동 SR스타빌,28.5,8,11800,135-28
10,20180126,2005,도봉구, 창동,북한산현대홈시티(624-1),64.09,7,25800,624-1
11,20180127,2004,도봉구, 창동,황지 클래스,85.84,3,24700,629-25
12,20180129,2005,도봉구, 창동,북한산현대홈시티(624-1),60.97,7,25800,624-1
13,20180129,2004,도봉구, 창동,황지 클래스,81.72,3,23500,629-25
14,20180131,2004,도봉구, 창동,EQ빌딩,25.8,14,12500,13-2
15,20180120,,도봉구, 도봉동,도봉 투웨니퍼스트 2단지,29.66,14,19000,62-43
0,20180118,2003,노원구, 월계동,카펠라오피스텔,30,6,13000,366-3
1,20180116,2004,노원구, 공릉동,북부포커스빌,27.01,2,9000,661-3
2,20180120,2003,노원구, 공릉동,엘네스트빌 오피스텔,22.8,4,10200,653-5
3,20180125,2004,노원구, 공릉동,로우폴리스,35.59,8,13800,670-11
4,20180130,2004,노원구, 공릉동,북부포커스빌,34.1,5,9000,661-3
5,20180106,2003,노원구, 상계동,수락네스트죤,29.97,7,11900,1132-28
6,20180112,2004,노원구, 상계동,오피앙,23.37,11,11000,1258
7,20180113,2004,노원구, 상계동,노빌리안골드,26.64,6,12800,734-3
8,20180115,2003,노원구, 상계동,하이베라스,39.29,9,13500,1262
9,20180122,2005,노원구, 상계동,토마토파르코,72.76,12,25700,1267
10,20180122,2003,노원구, 상계동,하이베라스,38.28,5,13500,1262
11,20180108,2005,노원구, 중계동,	(506)	,72.45,9,33400,506
12,20180110,2005,노원구, 중계동,	(506)	,59.64,12,24200,506
13,20180112,2005,노원구, 중계동,	(506)	,89.12,4,37000,506
14,20180116,2004,노원구, 중계동,씨앤미,50.35,7,20300,509-1
15,20180118,2005,노원구, 중계동,	(506)	,51.3,13,24000,506
16,20180119,2004,노원구, 중계동,씨앤미,34.67,8,16500,509-1
17,20180122,2005,노원구, 중계동,	(506)	,72.55,9,30500,506
18,20180123,2005,노원구, 중계동,	(506)	,59.64,10,24700,506
19,20180127,2005,노원구, 중계동,	(506)	,93.37,11,44800,506
0,20180115,,은평구, 대조동,엘렌시아,59.72,6,29600,219-3
1,20180111,2004,은평구, 응암동,CJ드림시티(91-7),24.84,5,13400,91-7
2,20180115,2003,은평구, 응암동,송원하이본,31.28,4,12500,111-1
3,20180120,,은평구, 응암동,미가오피스텔,21.66,7,14400,112-2
4,20180122,2003,은평구, 응암동,백명 TRENDY,37.84,4,13500,111-61
5,20180124,2004,은평구, 응암동,CJ드림시티(91-8),21.68,8,11600,91-8
6,20180124,2004,은평구, 응암동,CJ드림시티(91-8),23.04,6,12500,91-8
7,20180131,2002,은평구, 응암동,미성드림투유,13.8,9,6500,116-15
8,20180111,2018,은평구, 역촌동,거장메카,16.53,8,16000,42-8
9,20180112,2018,은평구, 역촌동,거장메카,16.53,6,16100,42-8
10,20180120,2018,은평구, 역촌동,거장메카,16.53,8,16000,42-8
11,20180120,2018,은평구, 역촌동,거장메카,16.53,8,16000,42-8
12,20180120,2018,은평구, 역촌동,거장메카,16.53,10,15900,42-8
13,20180120,2018,은평구, 역촌동,거장메카,16.53,10,15900,42-8
14,20180120,2018,은평구, 역촌동,거장메카,16.53,5,16500,42-8
15,20180120,2018,은평구, 역촌동,거장메카,19.3,9,17000,42-8
16,20180120,2018,은평구, 역촌동,거장메카,19.3,10,16400,42-8
17,20180120,2018,은평구, 역촌동,거장메카,16.53,10,16500,42-8
18,20180120,2018,은평구, 역촌동,거장메카,16.53,8,16500,42-8
19,20180121,2018,은평구, 역촌동,거장메카,19.3,9,16600,42-8
20,20180122,2018,은평구, 역촌동,거장메카,19.3,10,16400,42-8
21,20180109,2017,은평구, 진관동,은평뉴타운 신한 헤센스마트,27.82,14,27150,100-2
22,20180114,2013,은평구, 진관동,아이파크 포레스트 게이트,31.34,20,23000,100-3
23,20180123,2015,은평구, 진관동,은평헤스티아,26.23,7,15900,100
24,20180127,2013,은평구, 진관동,어드벤스힐 오피스텔,29.79,3,16400,100-4
25,20180129,2015,은평구, 진관동,은평헤스티아,23.19,6,13950,100
26,20180129,2015,은평구, 진관동,은평헤스티아,26.23,12,16045,100
27,20180129,2015,은평구, 진관동,은평헤스티아,26.23,12,16045,100
28,20180131,2015,은평구, 진관동,은평헤스티아,26.23,7,14500,100
0,20180115,2009,서대문구, 충정로2가,서대문 디오빌 오피스텔,25.35,11,19000,192
1,20180102,2006,서대문구, 합동,충정로대우디오빌,58.53,13,37400,117
2,20180116,2005,서대문구, 합동,SK리쳄블,34.22,12,24900,116
3,20180117,2006,서대문구, 합동,충정로대우디오빌,58.53,6,36500,117
4,20180125,2006,서대문구, 합동,충정로대우디오빌,59.02,9,36300,117
5,20180126,2006,서대문구, 합동,충정로대우디오빌,30.86,13,22100,117
6,20180130,2005,서대문구, 합동,SK리쳄블,41.57,16,26600,116
7,20180112,2014,서대문구, 대현동,신촌푸르지오시티,25.76,18,23500,104-5
8,20180115,2014,서대문구, 대현동,신촌자이엘라,28.3,6,26600,104-36
9,20180117,2014,서대문구, 대현동,신촌푸르지오시티,26.82,10,23600,104-5
10,20180120,2005,서대문구, 대현동,신촌가이아,35.44,14,22000,27-20
11,20180129,2014,서대문구, 대현동,신촌푸르지오시티,26.76,5,24000,104-5
12,20180130,2014,서대문구, 대현동,신촌푸르지오시티,27.66,13,25000,104-5
13,20180113,2004,서대문구, 창천동,아남오피스텔,30.24,10,16850,20-41
14,20180116,2000,서대문구, 창천동,신촌르메이에르타운3,29.65,9,13700,20-26
15,20180119,2005,서대문구, 창천동,신촌 르메이에르타운5,31.41,14,24200,29-81
16,20180120,2004,서대문구, 창천동,아남오피스텔,28.08,10,16700,20-41
17,20180121,2000,서대문구, 창천동,신촌르메이에르타운3,29.65,8,14500,20-26
18,20180126,2004,서대문구, 창천동,아남오피스텔,28.5,14,16300,20-41
19,20180106,2005,서대문구, 연희동,연희체스트빌,16.83,2,12400,218-1
