,year,month,pct_de_노원구,pct_re_노원구,pct_de_강서구,pct_re_강서구,pct_de_성북구,pct_re_성북구,pct_de_강남구,pct_re_강남구,pct_de_서대문구,pct_re_서대문구,pct_de_동작구,pct_re_동작구,pct_de_도봉구,pct_re_도봉구,pct_de_양천구,pct_re_양천구,pct_de_강북구,pct_re_강북구,pct_de_송파구,pct_re_송파구,pct_de_마포구,pct_re_마포구,pct_de_동대문구,pct_re_동대문구,pct_de_구로구,pct_re_구로구,pct_de_용산구,pct_re_용산구,pct_de_은평구,pct_re_은평구,pct_de_중구,pct_re_중구,pct_de_관악구,pct_re_관악구,pct_de_성동구,pct_re_성동구,pct_de_금천구,pct_re_금천구,pct_de_종로구,pct_re_종로구,pct_de_서초구,pct_re_서초구,pct_de_중랑구,pct_re_중랑구,pct_de_강동구,pct_re_강동구,pct_de_영등포구,pct_re_영등포구,pct_de_광진구,pct_re_광진구,pct_de_동북권,pct_re_동북권,pct_de_서남권,pct_re_서남권,pct_de_동남권,pct_re_동남권,pct_de_서북권,pct_re_서북권,pct_de_도심권,pct_re_도심권
303,2014,7,0.3085720879505862,0.16303870204495508,0.08348747183293548,0.04803113238754464,0.07697892972918674,0.23865052145306853,-0.13989572207667722,0.2324916682481173,0.30231794750755814,0.0860519961377697,0.011702386109624374,-0.03453187739602803,-0.04331402503313031,-0.2106793386105531,0.0705403062387413,-0.1760216216617978,-0.04832437518896193,0.6388386051829271,-0.054196819110706396,-0.03826321613459327,-0.07842611892413887,-0.021122420921348195,-0.007513078782934612,0.1731988659726884,0.13342198095446922,0.08575050709939114,0.04354368068608494,-0.026251332330996968,-0.06536976052611676,0.1298285901746905,-0.05313154495321415,-0.022533438237608228,-0.016194168070923776,0.12042080622876927,0.026909735165858262,-0.1432880978865405,-0.06557855048177597,0.19725080287192887,-0.25619019010427835,-0.07073122135883658,-0.09990684757933876,0.04033447399997958,0.02457085258933822,-0.033170065603941756,0.035134990963090695,-0.05172638530834539,0.07195001491265929,-0.0550322200926604,0.23918713556928428,0.03525046382189201,0.12237633837404993,0.11472407872268042,0.0610819302833856,0.017206457682180876,-0.07734035440472331,0.041170133721899926,0.025631707507304924,0.06407950660864326,-0.07187676227553597,-0.04499973246294542
334,2014,8,0.016491559540772638,-0.08875394161326411,0.16026332820981093,-0.07040015504636166,0.17208284483773184,0.20483178856436846,0.10100697649090185,-0.07338090287342502,-0.3368761618386812,0.08074346673575072,0.15939626459653855,0.172282191409602,-0.11054864456134739,0.39815329075257,-0.1929033342966937,0.15396285168338308,-0.15070223312596043,-0.03675512201457398,0.15677864077801118,0.0053642292205478,0.09201916292497136,-0.009376648478595095,-0.09533584981968934,-0.20959472422062364,-0.1607746948844001,-0.07063347500505979,-0.11770280723749316,0.11606741573033719,0.21303107758486295,-0.12171436532913715,-0.016970776497446827,-0.026012844162055293,0.17623790808173134,0.026818652040676794,-0.08704663732239803,-0.08175339341710008,-0.12208424872095236,0.05784658926303132,0.15974002752315353,0.11884246355060046,0.0025759472722295396,0.035839343032222803,0.016868202526833853,-0.13745486588720823,-0.058511670132162186,0.10525707787695282,-0.2988156802636477,-0.12123740745236089,-0.18282123695203267,0.08129254172419675,-0.07603993094587491,-0.004881697278264485,0.002834657836066734,0.015694095932344165,0.08401326284666855,0.008464981762704271,-0.02525576042436095,-0.05068875529006245,-0.015913831197524875,0.0979112505602866
365,2014,9,-0.15001884762437523,-0.04939899797157343,-0.036150111996294254,0.043102231424817505,-0.1469201079914766,-0.343335634182091,0.006208251727306546,-0.11751002266823973,0.4704006771434974,-0.2993452158358205,-0.12418418335652459,-0.15744955089217338,0.2653522249349891,-0.17529834318155535,0.29474348328588706,-0.06881533016416108,0.19706601565166415,-0.18659709490903964,-0.05676720156325077,-0.01684909561458936,-0.10320100407947652,0.016179107419720618,0.17466659188695566,-0.23279418241478178,-0.03597654693459351,0.11989230281913188,0.02974250225865549,-0.08916943521594689,-0.13257401810860925,0.10523647379390222,-0.04349847399564,-0.02967265819085174,-0.0007742491199829171,-0.07316374690905869,0.12360339268414444,-0.19562817993377668,0.20798921698888995,0.010209776934029247,-0.028885333655224832,-0.2171751953768305,0.0374830944224358,-0.17880510421382645,-0.03701112338727219,0.14646041439345114,0.1224226785450353,-0.11180815378660791,0.0817729870408348,0.041935545276302166,0.35525435205035727,-0.12281985608000978,0.11785204133031146,-0.1572830464407925,-0.01572062387053319,-0.04255172421853981,-0.0008999592309797411,-0.09931411929673373,-0.010058915013956837,-0.03200092008856947,-0.016142815418154766,-0.13537067075185472
395,2014,10,0.1831381627450397,-0.15069414371959144,-0.035544645580206646,-0.07291784353399211,0.15007333494604458,0.3322389231522911,0.1734263661338289,0.06650705421689551,-0.16165090092330348,-0.03941781854196269,-0.005170650085804751,-0.08939669184434573,-0.2036705900021909,-0.0465994542363356,0.0343482541429887,-0.039611109192678406,0.1079432567348575,0.3885685153612144,0.04500053606566401,0.012927249594904433,0.09097908854630243,-0.09115063096804632,-0.05635701806101223,0.006995743082509165,0.21963043928914705,-0.28001697072549814,-0.09863998696270848,0.0072903784604985145,-0.09705924754444095,0.05201493033987048,0.05045197699889181,0.28091660663442086,-0.019968541798970563,-0.020093607738182695,0.01668653105876894,0.31351367006487507,-0.09163003247703227,0.06737984094052574,0.32255387824747994,-0.051151404742250106,0.02277007035660672,0.12963959117805235,-0.026561947921838414,-0.1769548808922864,0.036498472983713004,-0.1003540626418512,0.0797804401723905,0.04298650049161612,-0.2701476917611686,0.0027612379768371387,-0.11408270983504865,0.04660729476577408,0.00873849046222075,-0.053802546964905495,0.07049010727178984,0.038047627472671985,-0.01801401430802918,-0.04475715080889775,0.07593896257309685,0.06586110265349565
426,2014,11,0.07971650714794554,0.011569996753493683,0.026194376655174878,0.1273053472298047,-0.009717687975176803,0.10457616865073227,-0.08835650347765045,0.04510864285483018,-0.07054364940994129,0.05880078304372005,-0.1268094685668496,0.3409429888325324,0.18764644384284135,0.01458113905515468,0.14351875024184357,0.008285206474400342,0.13309510952846604,0.14910469770381285,-0.08162752212582491,0.06009758630201123,-0.027989986165713354,0.0008595517862883817,0.03193474422580689,0.3020021956192165,-0.17413330404843508,0.5769845946628498,0.23321377485146733,0.32812287723771805,0.3162724096620466,-0.059270096081609824,0.4851472206712475,-0.21516565919351127,-0.02446907589541636,0.12329188401309299,-0.07739811196143265,0.08906136308513246,0.39017725492911826,-0.0912415114051891,-0.03069447530634184,0.2758724370967125,-0.05185784076217914,0.015712996389891876,-0.13252651678691751,0.3379809868718877,0.07325494263783505,0.03108687904510332,0.33109656142392985,-0.13199602533846733,0.14754760633324637,-0.0892734576873383,0.06414466163608634,0.10884062249588888,0.06468800300491906,0.1459775713384719,-0.05720986092981539,0.056333241742705153,0.03987144029616019,-0.01232136553677965,0.18878154828410554,0.13332014604203235
456,2014,12,0.04357003929064307,0.38076271438337783,-0.18504284558259632,0.03836688199763216,0.38988484433192494,0.2827034812152249,0.04464796323896536,-0.007720754809399932,0.31351292977155487,0.37248508168389427,0.10271460475933236,0.07606011368336163,-0.020281163421251525,-0.031058027939107946,-0.005683612673013871,-0.04389946090402197,-0.2095345389045974,0.09684293164358215,0.05924038635234652,0.05630120187531795,-0.055271601866543896,0.13725688543605474,0.09061035588214805,0.20668482725818316,0.09885793153402633,-0.14447765974483529,0.10525411503936444,-0.05501018626626064,-0.14681158969202923,0.11230665770006731,-0.036826331927269584,0.24635779388631085,0.047954121722838305,0.095179706472027,0.20706657161651743,0.012138368826266843,-0.09892098005443406,0.0587190161821316,-0.14987092917176348,0.22684644488114625,0.23775152770621877,-0.04826461495362633,0.06209824397212049,0.012575866412650738,0.07653826359139093,0.07666891144652377,-0.139135776655266,0.2699646004065761,-0.0690770055063884,0.2578166875111667,0.10571289281968665,0.18698487471629743,-0.018026775235498227,0.07556731827217011,0.09491363917805473,0.017430846073423156,-0.010214362821239331,0.17552427426636807,-0.012398750323507457,0.11519748255133777
487,2015,1,-0.018941754353196782,0.21298809328645985,0.26633516045956807,0.011827311560215215,-0.24486138872475105,-0.10260042108595502,0.11281542199467398,-0.06797586776299058,-0.057280128004560504,-0.02135350987809914,0.11618480765739836,0.0936781946671299,0.2904746734628858,0.0626480652803365,-0.3039537465193157,0.22426569833764298,0.02304036832366574,-0.2144909528616914,-0.04660452855583819,0.010476070060353226,0.15636554401315172,-0.08935287036652761,-0.006665548785622311,-0.08036971193680476,-0.09319839736938706,0.011936049882898425,-0.10587707295627335,-0.05471755416076107,0.1489227259843815,-0.07477416601465259,-0.2341273564240992,0.1142640832235089,-0.0806453659376195,0.007435056543353635,-0.09495264702507344,0.20546115330935022,0.05723471221138432,0.014396182954919734,0.12950550074743883,-0.15627933641477665,-0.045475464966927226,0.07495456117297228,0.05285877909173653,-0.10112333182095512,-0.11590125186032973,0.07492245287520904,-0.07021442167641656,0.07204641350211016,0.033283739365452814,0.12793183525715413,-0.03575080781098583,0.033589809665638626,0.021215280004251102,0.059754287379574444,-0.01827153666172998,0.00015112575513587245,0.12278808417483722,-0.04725063300641952,-0.07421218027300991,-0.032524747090177386
518,2015,2,-0.11289640982290905,-0.08075081324241029,0.0291883145044749,-0.012299367037150954,-0.023575178286252108,-0.05321156206835853,-0.14936042766108493,0.06835354591128362,-0.12536042462742625,0.025607472803804043,0.13332469906047417,-0.04097853982679189,-0.27082889409759203,0.28962003429065475,0.429788412363703,-0.054996029678362035,0.03424496184468895,-0.013664676396874631,0.13290462718342821,-0.027616396739163607,-0.05093127755010318,0.03671819556296119,-0.21792032615570378,0.11847566522629083,0.0016580264627847896,-0.08084423873108837,-0.11109004585304838,-0.07105611635732112,-0.04956579588404619,0.012376225104669292,0.0029413120181456254,-0.19089761495487745,0.2052770549683538,-0.015870018535681152,-0.07319876888321353,-0.054286500348815436,-0.08679393517425271,-0.08778926378758467,-0.12411723243076833,0.21518959866293375,-0.0005754198125723642,0.016033612798336483,0.20615948914918714,0.050584486827668806,-0.08470636104149043,0.04232644238212968,-0.12350583169913809,-0.017912937157126052,0.04286739986789989,-0.019658989060943544,-0.04112076733689163,-0.009580565344926684,0.1059734424678569,-0.027647906306876968,-0.004367877230936235,0.007913305683614258,-0.08364850921143774,0.023376997115876597,-0.08649380985131849,-0.03476438547835037
546,2015,3,-0.040095585967707126,-0.28250743155149927,0.11958137358272247,0.004317033102826828,0.04755886568814849,-0.2891642999094318,-0.06192290799771483,0.039633603960154584,0.03548315408274627,-0.27618057746679303,-0.12819277803291484,-0.07151347505212391,0.1456062845944921,-0.2772158739962941,0.032424891668339395,-0.11742473343754356,-0.07782466566042079,-0.052278597785977876,-0.013191122344475725,-0.07925645222585831,-0.061645885037799775,-0.08258455391429154,-0.03278037104493259,-0.3183287370637251,0.06265220670470284,0.10279675873868399,0.08514057613964865,-0.08333792331323875,-0.013844881093106665,-0.035369806735560894,-0.06933351025186962,0.053806069889324126,-0.16221982190389328,-0.14015534330680945,-0.02552569307630581,-0.22216646354577407,-0.04661601163175855,-0.07665669581224088,-0.06212539471332423,-0.22720579224917015,-0.022172484558200978,-0.00726661277473406,0.10118255597563786,0.026887852082253305,0.15542090486041404,-0.1714347133402322,0.14014106094217182,-0.09612998742804191,0.14526179722445542,-0.30407050775622535,0.03496975938902658,-0.27042456405542925,-0.07151231354974341,-0.10148067615576617,-0.004618053368492525,-0.04635610253726474,-0.06548311326027279,-0.1636186948336842,-0.018320145299426382,-0.12019517687904635
577,2015,4,-0.1061620281596165,0.13388964879306453,-0.10613664963159397,-0.09482169767999016,-0.16254866665183698,-0.015204522392133546,0.05004792906150923,-0.11094387504180314,0.16444168129920134,-0.056816472358029224,-0.08275998062053425,-0.10754358789205798,-0.23229473800038514,-0.030283608396090234,-0.1406534767176555,-0.006263227838755658,0.20189904800905834,0.055197807555862566,0.016432797159184442,0.005373204116277508,0.15881344066148273,-0.024777212374489155,0.318250500378618,-0.08961197146337208,0.23927619581989035,-0.13769751693002252,0.20194597173323836,0.025315335753175905,0.06509527359261535,0.002241449462675016,0.20099020008166568,-0.0843136346795107,-0.09162280378709431,-0.1699638288843538,0.048981163722739085,-0.1604414261460101,-0.06437788158917901,0.15576437965762246,0.1775579192475223,-0.17267898836152318,-0.028960650388410003,-0.07362907834833143,-0.216213571555529,-0.07018813314037609,-0.03327646891862879,-0.006598690888802605,0.08293881212016951,-0.19043867489586908,0.044128074623033475,-0.0332396406480846,-0.00023219929800655237,-0.01662023638239596,-0.06711769218619956,-0.10663607931475105,0.008597236041116618,-0.04697103133858249,0.15963004992694674,0.0008924226481945574,0.194315306595517,-0.06296617114915448
607,2015,5,0.05072745605817519,-0.23203419902594713,-0.14556006758474604,0.01420449472548424,0.30809971143794446,-0.01236955312190402,0.12015157557626033,0.016066730112522354,-0.06870290203623586,0.043890865954923086,0.05915438019159858,-0.15421045823154167,0.25638580456614246,0.15810593900481518,0.07127503986495265,0.004629293860215267,0.07677553542658955,-0.15527757072949477,0.019490579993344914,0.005985339470038431,-0.08588405557637968,0.0584989827583009,0.10372966111380766,0.008299130854659387,0.017598964700200614,0.11918024044987319,-0.022827930713332778,0.007452606823345809,0.10047256002793437,-0.03348013698991947,-0.10463447863507214,0.037875114487366135,0.2566270129318524,0.04842876922316197,0.0511473860472762,-0.01989310992344384,-0.14353001470153637,0.035065234665367706,0.22791176849387718,0.032917909885067154,0.09050537268533465,0.025612985296813218,0.009416474608378245,-0.20750333933445608,-0.017404268260166167,0.06344000101467406,-0.08313596903506171,0.1034356355546564,-0.11641108801646616,0.136519252418017,0.018013661499973743,-0.03947692989761742,0.04452134885953263,0.010213445813103572,0.04940329207897309,0.025208648436114478,-0.03965469088944373,0.021798340335638322,0.041663830863482465,0.019711820341911546
638,2015,6,0.077736539312941,0.2402383032094786,0.04460085165383898,0.01423904630374384,-0.20166314887329684,-0.03272138988534834,-0.06855414293060613,0.07487603305785195,0.048309625813629076,0.07758124228712449,-0.04399635038556893,0.14210622464767875,-0.08964986631755811,-0.05483647419131288,-0.04160198625260103,0.02906643424365729,-0.145103202394811,0.10773533726047191,0.1924237426750337,0.08484282278356514,0.09981382651366788,0.054731891368840824,0.2310708366098202,0.30423023446279207,-0.12413929066010154,0.050608613029968774,-0.17117790033834235,-0.035518799556654046,-0.11328735397013201,-0.01066137827731739,0.21929983237461226,0.001643551477438443,-0.09981197186876678,-0.029292913030878887,-0.08115971554627432,0.04334677419354893,0.28506099703916554,0.053724386331305496,0.16068753430507776,0.13074535265936094,-0.05218510966847467,0.034081125025385184,0.05322167498471808,0.2066413297821259,-0.07631266279588844,0.01877805549887812,0.08106345566774809,0.0033822386763564527,0.03110556490384453,-0.09174702902785836,-0.0051237721291405025,0.055581185483177586,-0.0245387804582885,0.03200272679321148,0.04924207207538167,0.07074501718304593,0.018348326434298956,0.03570506784401095,-0.005467698045294456,0.02543437064773202
