,year,month,pct_de_관악구,pct_re_관악구,pct_de_은평구,pct_re_은평구,pct_de_송파구,pct_re_송파구,pct_de_구로구,pct_re_구로구,pct_de_영등포구,pct_re_영등포구,pct_de_마포구,pct_re_마포구,pct_de_광진구,pct_re_광진구,pct_de_도봉구,pct_re_도봉구,pct_de_중랑구,pct_re_중랑구,pct_de_성북구,pct_re_성북구,pct_de_성동구,pct_re_성동구,pct_de_용산구,pct_re_용산구,pct_de_금천구,pct_re_금천구,pct_de_강동구,pct_re_강동구,pct_de_중구,pct_re_중구,pct_de_강서구,pct_re_강서구,pct_de_강남구,pct_re_강남구,pct_de_서초구,pct_re_서초구,pct_de_양천구,pct_re_양천구,pct_de_동대문구,pct_re_동대문구,pct_de_노원구,pct_re_노원구,pct_de_서대문구,pct_re_서대문구,pct_de_강북구,pct_re_강북구,pct_de_동작구,pct_re_동작구,pct_de_종로구,pct_re_종로구,pct_de_서남권,pct_re_서남권,pct_de_서북권,pct_re_서북권,pct_de_동남권,pct_re_동남권,pct_de_동북권,pct_re_동북권,pct_de_도심권,pct_re_도심권
303,2014,7,-0.2142309113727089,0.08577080711203777,0.27402980326211024,-0.08753306310707332,-0.07969836879090653,0.03641353040544537,0.07174889894483005,-0.033563134978228826,0.062184084687338936,-0.03791622503093661,0.0553816550889501,0.005967900805376569,0.06368002900039316,-0.08563362609786696,-0.06684881964867662,0.009554005495667095,0.02357758012141753,0.26599366122784374,0.23123164379964978,0.08293075684380025,-0.214897067757427,0.061893728761198696,1.584300718629077,-0.3525949705724988,0.1632833649910772,0.31655093609914764,0.25356758433218385,-0.0436347725781111,0.4512450092483984,-0.17099676506267691,-0.02577911848930381,0.10590290657670964,0.2765726003856577,-0.006177057236129824,-0.24217932557006794,0.12242031644118323,-0.27231202510238883,0.02811394828201519,-0.2277189538767327,0.15109090909090916,-0.09239727173258838,0.006718528995756756,0.2792300341574496,0.04921052631578959,inf,inf,-0.33586765265360474,0.15540540540540548,-0.24117784955564625,0.3333333333333335,-0.03091693002612861,0.03749141537116718,0.14804930196324784,-0.005907648064245041,0.09650965440639236,0.009570297685131735,-0.13030554825112806,0.09983014156108183,0.11076037989773169,-0.03072826938136275
334,2014,8,0.11757528110605953,-0.004961841734276939,-0.2113723312353447,0.055409785460719174,-0.10882877989057482,0.04486822943654989,-0.10102584227691203,0.054100581650011526,-0.10769855825188956,0.06436244033985083,0.13835996793926997,0.03161326835718237,0.03000104134124748,-0.06515723270440255,-0.12685230225301647,0.12858698188039464,0.09634482758620688,-0.17830319888734347,0.38268222224977344,0.00867410161090465,0.1750782536837927,0.049231798646318436,-0.1235608681975463,0.07024793388429762,-0.06924264365177601,-0.03787407354963268,-0.4577253591571364,0.1089899557052838,0.4696684425954949,0.09704380126915324,0.30659508694764015,0.05371485804879028,-0.10892357910488348,0.05611741949653992,-0.2831497042381924,0.015946951318130287,0.07239508335436429,0.02149265126932609,0.5030481129357531,0.042663086400252626,0.17725765263091486,-0.03769149712247699,0.11761326114373327,-0.09676448457486853,1.7216953420058752,-0.06904932094353111,0.5144445254270449,-0.055764411027568905,-0.09079024934082158,-0.007631612986676917,0.00475124840683927,0.03189089020664726,0.10815060806450494,0.042672714135744805,-0.13169472525994264,0.06198735544351974,0.24023831599465884,-0.0070738567387146345,0.15100191664994544,0.05000738661545312
365,2014,9,0.02137068607289505,-0.011130720372974912,0.33190819228630764,-0.04177191629663146,0.018967598146466313,0.01828011741448532,0.09777020117766555,-0.013556546778838219,0.011456953258992986,-0.09160795985245473,0.026654907841307862,-0.10943206326383903,0.3377480765536691,0.10118406889128084,-0.06545699697408391,-0.10061617968594694,0.10731584575706088,-0.020142180094786633,0.13144194471095672,-0.10773955773955768,0.2121239020672281,-0.03492843409527857,1.3010839135740437,-0.4832432432432432,0.02729769023075801,0.0081002121102971,0.4238477835534922,-0.028974956319160916,-0.3784636150759917,0.18169467435833142,-0.0644070671304029,-0.12188590911995179,-0.008430685298444929,-0.015848867804371114,0.9689202263023955,-0.08303616912888434,-0.09501218165898984,-0.0008868064379498053,0.14781271692800768,-0.13745145039929219,-0.15531406443510243,0.11549667036625944,0.13447314145290168,0.04393773504070064,-0.37579018779487505,-0.2936117936117937,-0.3994974619803646,-0.23636363636363633,-0.15040312516955134,-0.16381647549530787,-0.0036624181773977638,-0.055209464943134834,0.014777862436816225,-0.10313208887917102,0.05500040305290854,-0.017861618507233445,0.0936481309633761,-0.0546114685870448,-0.007812519568870968,0.00562785789658804
395,2014,10,0.0038105262601391132,-0.03849358019580018,0.1481070686101249,-0.03796672673176027,-0.15249710558405116,-0.008833314213606003,0.057055206043999274,-0.05271524460619015,0.0030776922412425467,-0.05433562679939452,0.041141366352016595,-0.052693933124679515,0.02873037269718015,-0.06980360792677509,0.24480768585520818,-0.1346357850070723,-0.024819001811559827,0.15679161628375615,-0.4342329876416411,0.07909954564229649,-0.09155256257823596,0.03882806798039806,-0.6515243445926555,1.1038179916317992,0.00046715027396238007,-0.008485373348100178,0.05679369330661288,-0.06839213418160806,-0.15611985462713085,0.06231317544263093,-0.04572164742229756,0.028716438745582717,-0.02251109879466917,0.0705694201113618,-0.16899625283586395,-0.1405303030303029,0.7342402015262648,-0.14500205338809058,0.012086983655974493,-0.06059592807252212,-0.3102225362062877,0.16778709100965838,0.03272169035876593,0.03120725034199734,0.7495015790680855,0.4024844720496896,1.2960168890988548,0.06295620437956195,-0.28118031128583587,0.2283950617283952,0.03869985510831064,-0.03983482094481561,0.024677647474385944,-0.058626982291104524,-0.0547050765703041,0.020024478690105596,-0.023302745499602984,0.04370012420699987,-0.3849046061046709,0.13487445281778987
426,2014,11,0.08812448348853796,-0.11404153648226456,-0.24286137185273393,0.060453601661076384,0.5704221893590764,-0.1257407407407406,0.036958784683935875,0.017568592234558533,0.09164339946314848,-0.06576586678627483,-0.056668383572801795,0.0833232225188063,-0.050943257396256714,0.13168015944260958,-0.20843634617506024,0.21159805223550254,-0.0672319492540211,-0.09477351916376298,0.013792544521853634,0.21558441558441555,-0.17488750594785385,0.023518899685670114,0.9555615234557122,-0.20557972515710243,0.1948326107145506,-0.1167800453514738,0.35030844778469805,0.008613107694174227,0.22678236128691753,-0.0690998656515901,0.008864516066666717,0.06413637519064563,-0.20111919197887018,0.06063453658381013,-0.32285797754684686,0.20460030640726945,0.059126628349364774,-0.07331198000852801,-0.23563144938989566,0.1346015424164524,-0.36194845323463276,-0.08071086547395001,0.29674723473986075,-0.2366802089378992,0.2839079849684718,0.014871101580345769,-0.11244853387173182,-0.06914639961850266,0.587241936257656,-0.029889708281668037,0.09067876083373516,-0.04308521717691105,-0.007843055976877178,0.060347450289021776,-0.06744266304485136,0.046144239305903056,-0.08249635408176748,0.0650771494581659,0.4505620791772871,-0.05903001287415566
456,2014,12,-0.11766929050239239,0.23827897718572966,0.0577382359659071,0.015067650676506616,-0.2677663612828801,0.0828516960692347,-0.009541644102105118,-0.01121785704608469,-0.1462487477736003,0.13115971227955847,0.00983300556648059,0.07646137986331114,0.01590606373636394,-0.05949546840412656,0.029828135311163795,0.027365728900255792,0.38458656007993985,-0.11662817551963045,0.33666349860546085,-0.11407726045883926,0.26267048485358924,-0.07708856220867677,0.052947998046875,-0.1529902642559109,-0.1953895826031966,0.13503455608718773,-0.3228992727097184,0.056526799311600096,0.016643027478607797,0.024922169762695345,0.005489449434219695,0.03192895497728232,0.3078515994178148,0.0025865721663571595,0.6434884745762703,0.020419701034879445,0.144230244844888,0.030380143287789485,0.1626346213716212,-0.03963506736753075,1.6510850439882696,-0.06914257578954774,-0.07703357986000914,0.06943318013877664,-0.12519359231671368,0.012337739668929038,-0.5943241311361397,0.26639344262295084,-0.24180746561886057,0.05218970736629669,-0.07661915617951742,0.09409377641575745,0.1482310273452605,0.0549890750182076,0.12231052353983851,0.0016032866196407092,0.21331727102591613,-0.03331067301155688,-0.1816554407327764,0.05998712242098492
487,2015,1,0.0044085402379254734,0.005686857187293892,0.28055869894602226,-0.028558838919335416,0.13032948747725137,0.04179280580007161,-0.0398800602679269,0.08986563930401625,0.11084116805346156,0.006419701918346066,-0.0029239133205688494,-0.03917239830889874,-0.25323072234075006,0.09989268083279712,0.36237210241322537,0.037513643936347485,-0.1432911459577063,0.02422145328719716,-0.028023754784505805,0.07201475477166497,0.13998483874705525,-0.1262626262626264,-0.44897834970872086,0.46453201970443336,0.27198793165876967,-0.022074488177079354,0.04893052704923617,0.08869328802039078,0.22046187850918453,-0.061953097654883105,-0.07638309377859531,0.005268948738800905,-0.24605383212513665,0.023623983845078467,-0.010941174941850651,-0.0011831985801615819,-0.0913586256682577,0.11959268319692318,-0.07249905554187386,0.03574594640967721,-0.31378835354131684,0.05532002895253885,-0.40385441035280123,0.3164103644406988,-0.3441948489701663,0.2202503352704519,1.096135530263346,-0.16545307443365687,0.6384689798868908,-0.09633778323359421,0.022160813521926004,0.029387622750603803,-0.12434897262800404,0.0061351691079267745,-0.09773073001881949,0.017819940476189844,-0.11549044908919948,0.02650167672928272,0.25363348864083424,-0.08331387763510256
518,2015,2,0.05313792414176821,-0.0089805776941978,-0.1127314918266098,0.024122525349653534,-0.1948752122840378,0.05298006516246545,-0.07327654613910184,0.022623659177954947,-0.02405896178812661,0.08153421023543705,-0.12364489372018084,0.0014253261277223928,-0.14488728781311122,0.0036698701024393543,-0.3230274390371798,0.06093884582256681,0.46909213032503816,-0.07230668168168164,-0.10614677680603246,0.26365756804688156,-0.19105512839728334,0.1420313790255987,0.11742513899189477,0.22393205516313497,-0.3470312046333227,-0.029932868796736622,0.15157016393925615,-0.07176466426094974,-0.3516014643487355,-0.06130531552762497,-0.03063749160636231,0.04789927196453325,0.09692839968184197,0.047822836683242276,-0.27226461344848674,-0.01782095911051107,0.0718669805527754,-0.15046559669474024,0.10702535191938978,0.009305839276928962,-0.2270795894497727,0.06062338058222805,0.1692654482972742,-0.05045607297167509,0.10414150901203079,-0.2264259808770196,0.12212802106990117,-0.13025413752510218,-0.33555601103572774,0.01573253405714148,-0.038304375400564306,0.02112104387570879,-0.08996526970063812,-0.001030559656199137,-0.03346916924955046,0.01985902543671525,-0.06849612795164106,0.02257787284429269,-0.24336859886554651,0.025759747834062097
546,2015,3,-0.04875363140219746,-0.010588017746065548,-0.06956115334981261,-0.0023106861573355397,0.10312875470274552,-0.04490175560981258,0.03389238563503394,-0.08461861782216362,0.007809595655498436,-0.04170924414698085,-0.08272067623891677,-0.021263468143789654,0.27210896290811104,-0.11903196106799951,-0.053327962944315854,0.04146249528835266,-0.3922954301948355,0.2068405464794114,-0.08521104823217884,-0.11947285250007456,-0.1761859483769772,-0.004284164859002404,0.004131976111323432,-0.1618859498454137,0.22065933856133046,0.009504412763068348,-0.11203104935617558,0.013919112061084205,0.14055059435803452,-0.0407249206736634,0.025873489747664014,-0.060332755328255216,0.7470690683696781,-0.08580229226361036,0.551994166642032,-0.0772934593501664,-0.1476327984763367,0.174796781858352,-0.060152021529503163,0.023936788008974696,0.39085639919505466,-0.11023890784982937,-0.11693096058070473,0.03625056878507493,0.043696202531645634,0.07245604688332463,-0.27663407057761913,0.1405095541401271,0.0905638635665269,0.03331287506819458,-0.03288339421524922,-0.03971318635283705,-0.09980909109962754,-0.012555585713971529,0.368859501089259,-0.06195133753029558,-0.03606604069573327,-0.03961098986505085,0.1387360917965499,-0.04746846655328829
577,2015,4,-0.0027546426900186827,-0.022621680796721,0.7114458661245808,-0.19893198098023068,0.1347104558471528,-0.03838871586652193,0.11715630384350995,0.02456877888652853,0.07529087044198013,-0.1458701973873907,-0.030527962935304465,-0.008842265784489545,-0.2108826875254589,0.044802471860516446,0.4914034080030636,-0.2280130293159609,-0.24665814822095544,0.09056364787840421,-0.2480703471956186,-0.28633346877962884,0.781502891777583,-0.19116712640069355,0.54400003515819,-0.09203811865969891,-0.35300189895778133,0.0984611733059062,-0.09027396447619895,-0.013258153002133621,0.4179102376988153,-0.014123415863807609,0.15587359723302807,0.014672119333197786,-0.054573328739476734,0.09924421414833784,0.023372337492244988,-0.029496314004113344,-0.30927981146470085,0.043394307712794955,-0.2224216370633414,0.07073579628175475,-0.08010881713350015,0.029459148446490335,0.37486159990509726,-0.10158079625292737,-0.30303345322993125,0.15250869349230034,-0.2549392926714582,0.2570856137607507,0.04374047576000195,0.01245462794918284,0.01777157208546698,-0.027064332864878304,0.18728669069863413,-0.0587936362369732,0.04028161382308837,0.04123227429598919,-0.05770110237659676,0.005855195835056115,0.41587682458386754,-0.03593888615081309
607,2015,5,-0.14006489913328146,0.04458526714368394,-0.17784900390912683,0.04559976834535817,0.31982500664016755,-0.05729179079380431,-0.08418851463095833,0.02772310294749758,0.06342039569858549,0.053924441634477294,0.19136045297333304,0.028093275981653454,0.6622937513205234,-0.011158328984318566,-0.45204328381898484,0.27196010740314547,1.0904820927653467,-0.08013937282229988,-0.1829043640703648,0.03183716075156573,-0.3114051507853579,0.2531061641083341,-0.20593739071491135,0.10708787135770104,0.5838245283576113,0.05037342375285325,0.2724516782091062,0.0018571428571436677,-0.10304067790010119,0.016192913916206253,-0.023003175326774095,-0.07286836023252896,-0.09094637703936037,0.03368475023211781,0.1275935388620637,0.003443883073281917,0.356253755230737,0.2049499245438331,0.09744299061720518,-0.07287643342615036,0.09515655991998218,0.10514941500857011,-0.23489849038831445,0.11722059302704446,0.37618791923427675,-0.0977832512315272,1.0476087170890445,-0.24897959183673457,0.09297501062017721,-0.08364516345873729,0.023898962379071076,0.01165475763439594,0.021511179109497958,0.016661734640996295,0.0626987827200256,-0.00942006991985056,0.1050945487014725,-0.0024484247717775354,-0.11150443125218301,0.016811400578936153
638,2015,6,0.2707056353991446,-0.04128236711831268,-0.10391511076728999,0.1615145004266345,0.0403677715858215,-0.013994323057627822,-0.07831991068292465,0.0333142265762465,-0.058644861748289645,0.02885497176553553,-0.1049942981893115,0.04491360340800887,-0.17677232920273578,0.09180429397192391,0.1422540277541131,0.004758075325023148,-0.4204712123576221,-0.0347222222222221,0.307943161070096,0.3693474962063734,0.30179209671553453,-0.16044483209768867,-0.11505429899310671,-0.028225598763842785,-0.12329378146826053,-0.09159384374592416,-0.06006516372592974,-0.06554494034887659,-0.37499664819449396,0.1834632516703789,-0.12356514597492896,0.03542196166716782,-0.06067749663535171,-0.0015673130851003858,-0.31870125926003845,0.05992384062140821,0.2667200339511977,0.0031695184267579446,-0.04580914266388536,-0.051388664621346725,-0.14139318885448893,-0.12488199595414717,0.09690429208391738,-0.23303336723142165,0.2034880840311155,-0.20311220311220313,-0.24561345573828253,0.13416149068322958,-0.1845694059757137,0.10133020344287935,-0.08849849075875127,0.004444753003202129,-0.05016225848731937,0.02556792241237882,-0.09718607035073912,-0.010043481879083216,-0.03544784590921635,-0.018305928083586998,-0.24123943206250864,0.08823646516627992
668,2015,7,-0.10567962751193216,0.0017990301133989917,-0.07417689522520976,-0.051543843638299336,0.01777868122248294,-0.016725693457074087,0.0996317011595218,-0.04795716008535733,-0.14771668746596456,0.10039349492676841,0.22395815663551244,-0.015790943952053493,-0.11839305103148767,0.02716168434586974,0.6456714334548765,-0.1589325018341894,0.10406009369446978,-0.025833878351863904,0.29995095944686145,0.043882978723404076,-0.28445079618304825,0.15164703874381313,0.15126966964501776,-0.012462235649546516,0.3263644404920474,0.04229914084159092,0.30327047039506816,0.008373112137100236,0.4041462708702599,-0.17041979427300546,-0.021024692212574303,0.07731879668887687,-0.022948836593075117,-0.11573562455843345,0.28619394469222526,-0.004510842575732865,-0.3052160917898926,0.011722813997727677,0.3858304790416427,0.1775066814841788,0.5835827353694154,-0.11061026352288483,-0.24257966817741083,0.2750101541667407,-0.5665706051873199,0.43725019984012814,0.09065462380653622,-0.1301569916027745,0.4719839000105921,-0.05970001973554373,-0.03441807598697655,0.04767166528527644,0.03064311077780535,0.015188678706736347,0.09551879864390544,-0.0753701330269152,0.09675865096441205,0.06510559436199337,0.3126199466387436,-0.09033866136150559
