,tradeYMD,buildYear,gu,dong,aptName,jySize,floor,price,add1
0,20130131,2003,종로구, 적선동,광화문 플래티넘,45.36,9,23500,156
1,20130128,2008,종로구, 사직동,광화문 풍림스페이스본,39.54,4,30800,9
2,20130102,2004,종로구, 내수동,광화문시대,56.56,8,39000,74
3,20130115,2004,종로구, 내수동,경희궁의 아침 3단지,37.5,12,27000,72
4,20130117,2004,종로구, 내수동,용비어천가,37.56,4,26400,75
5,20130128,2004,종로구, 내수동,경희궁의 아침 4단지,56.48,11,42000,73
6,20130130,2004,종로구, 내수동,경희궁의 아침 3단지,37.5,11,26500,72
7,20130102,2004,종로구, 수송동,두산위브파빌리온,35.22,5,23900,58
8,20130118,2004,종로구, 수송동,두산위브파빌리온,53.16,13,31500,58
9,20130122,2007,종로구, 종로1가,르메이에르종로타운1,81.01,16,50700,24
10,20130129,2007,종로구, 종로1가,르메이에르종로타운1,36.23,13,25000,24
11,20130130,2007,종로구, 종로1가,르메이에르종로타운1,36.23,13,25000,24
12,20130121,1998,종로구, 운니동,오피스텔월드,23.76,10,8300,65-1
13,20130125,2004,종로구, 익선동,BIZ-WELL 종로 오피스텔,23.27,5,11450,34
14,20130115,2005,종로구, 경운동,운현궁 에스케이 허브,23.87,9,17200,89-4
15,20130119,2005,종로구, 경운동,운현궁 에스케이 허브,23.66,8,16900,89-4
16,20130102,1994,종로구, 낙원동,종로오피스텔,29.7,11,11700,58-1
17,20130108,2004,종로구, 낙원동,나스빌,28.58,5,11000,212
18,20130124,1991,종로구, 돈의동,낙원오피스텔,36.6,6,15000,39-2
19,20130103,2003,종로구, 효제동,반도 보라 아이비 타워,30.94,5,14000,45
20,20130105,2003,종로구, 효제동,반도 보라 아이비 타워,27.58,4,13500,45
21,20130128,2001,종로구, 연건동,대보마로니에텔,25.04,2,11200,206
22,20130128,1996,종로구, 창신동,금호팔레스,32.07,15,10900,327-2
23,20130110,2004,종로구, 숭인동,롯데캐슬 천지인,63.85,5,26000,76
24,20130110,2004,종로구, 숭인동,롯데캐슬 천지인,39.6,9,20500,76
25,20130112,2004,종로구, 숭인동,롯데캐슬 천지인,39.6,6,18200,76
26,20130114,2004,종로구, 숭인동,종로대우디오빌,29.65,12,16400,310
27,20130118,2004,종로구, 숭인동,종로대우디오빌,29.65,11,16400,310
28,20130128,2004,종로구, 숭인동,롯데캐슬 천지인,39.6,8,20800,76
29,20130130,2005,종로구, 숭인동,동양파라빌,24.93,6,11350,1388
30,20130131,1989,종로구, 구기동,요진오피스텔쉐레이,28.33,8,9050,110-1
31,20130104,2002,종로구, 부암동,타임730오피스텔,31.27,6,12300,129-8
0,20130105,2008,중구, 을지로2가,명동아르누보센텀,27.73,8,23500,199-40
1,20130107,2005,중구, 충무로5가,충무로 현대 프레스타워,43.34,15,21000,22-5
2,20130124,2005,중구, 충무로5가,충무로 현대 프레스타워,32.68,11,17000,22-5
3,20130118,2009,중구, 장충동2가,아도라타워,49.05,8,24000,173-2
4,20130131,1999,중구, 광희동1가,광희동금호트윈 오피스텔,19.8,8,7900,89-1
5,20130116,2005,중구, 을지로5가,대성을지로오피스텔,25.49,7,20000,77-2
6,20130103,2004,중구, 황학동,올리브1,25.05,11,12500,808
7,20130105,2004,중구, 황학동,올리브1,25.05,12,12000,808
8,20130112,2003,중구, 황학동,중앙시티빌,31.04,14,13900,805
9,20130121,2004,중구, 황학동,올리브1,23.73,5,11900,808
10,20130124,2004,중구, 만리동2가,KCC 파크타운,66.47,3,29000,11-1
0,20130112,2004,용산구, 서계동,서울역풍림아이원플러스,41.24,4,21000,219-17
1,20130117,2004,용산구, 원효로1가,디아뜨 센트럴,25.19,9,15250,112-4
2,20130128,2010,용산구, 문배동,리첸시아 용산B,56.1,2,36300,40-31
3,20130110,2005,용산구, 한강로1가,용산파크자이,31.83,33,27800,50-1
4,20130111,2005,용산구, 한강로1가,용산파크자이,39.03,3,25000,50-1
5,20130112,2005,용산구, 한강로1가,용산파크자이,42.39,9,32000,50-1
6,20130112,2005,용산구, 한강로1가,용산파크자이,42.39,28,32100,50-1
7,20130119,2005,용산구, 한강로1가,용산파크자이,33.6,10,26100,50-1
8,20130130,2005,용산구, 한강로1가,용산파크자이,42.39,28,36700,50-1
9,20130105,2005,용산구, 한강로2가,한강로벽산메가트리움,29.54,24,20200,2-8
10,20130107,2005,용산구, 한강로2가,한강현대하이엘,41.82,5,23500,2-36
11,20130114,2005,용산구, 한강로2가,한강로벽산메가트리움,30.11,25,20600,2-8
12,20130126,2005,용산구, 한강로2가,한강로벽산메가트리움,30.06,7,18400,2-8
13,20130122,2009,용산구, 용산동5가,파크타워,99.77,10,81500,24
14,20130112,1991,용산구, 한강로3가,삼구빌딩,39.84,20,11500,16-49
15,20130125,1991,용산구, 한강로3가,삼구빌딩,39.84,12,11000,16-49
16,20130125,1991,용산구, 한강로3가,삼구빌딩,39.84,15,11000,16-49
17,20130125,1991,용산구, 한강로3가,삼구빌딩,39.84,15,11000,16-49
18,20130129,2004,용산구, 한강로3가,한강대우트럼프월드3,25.59,11,19000,65-230
0,20130111,2005,성동구, 하왕십리동,동인 레반트 오피스텔,27.54,14,15300,903-3
1,20130118,2011,성동구, 하왕십리동,리오파크 오피스텔,22.11,7,12910,898-2
2,20130105,2007,성동구, 마장동,마장동청계아르테미스,58.32,9,16200,778-5
3,20130123,1988,성동구, 마장동,	(797-16)	,24.6,2,9000,797-16
4,20130118,2004,성동구, 행당동,성동샤르망,24.84,11,14000,192-29
5,20130119,2006,성동구, 행당동,왕십리역이스타빌,26.01,6,15500,287-15
6,20130128,2006,성동구, 행당동,왕십리역이스타빌,26.22,13,17000,287-15
7,20130128,2006,성동구, 행당동,왕십리역이스타빌,29.43,10,19800,287-15
8,20130128,2004,성동구, 옥수동,성원상떼뷰,27.01,11,16500,475
9,20130118,2005,성동구, 성수동1가,뚝섬리버빌,30.69,4,14000,13-117
10,20130102,2007,성동구, 성수동2가,성수동 아스테리아,84.76,6,30000,278-29
11,20130105,2003,성동구, 성수동2가,성원상떼뷰오피스텔,28.08,10,14000,277-37
12,20130128,1998,성동구, 성수동2가,성수아카데미타워,33.45,11,13500,277-17
13,20130131,1998,성동구, 성수동2가,성수아카데미타워,33.45,7,13900,277-17
14,20130107,1991,성동구, 용답동,삼호오피스텔,23.41,6,4700,236-5
15,20130115,1991,성동구, 용답동,삼호오피스텔,26.95,8,4000,236-5
16,20130117,2006,성동구, 용답동,신창비바패밀리,60.45,3,20000,232-1
17,20130119,2011,성동구, 용답동,오르세오피스텔,35,6,14400,238-2
18,20130129,2006,성동구, 용답동,신창비바패밀리,56.17,6,21500,232-1
19,20130131,1990,성동구, 용답동,	(228-1)	,23.43,9,4500,228-1
0,20130115,2002,광진구, 구의동,다성리버텔,33.97,4,16500,218-12
1,20130131,2003,광진구, 구의동,신도브래뉴오피스텔,24.41,10,13200,251-34
2,20130103,2005,광진구, 화양동,KCC파크타운,32.16,13,17900,527
3,20130109,2006,광진구, 화양동,한림타워,30.3,10,20000,7-3
4,20130117,2005,광진구, 화양동,KCC파크타운,25.79,13,16600,527
5,20130119,2005,광진구, 화양동,KCC파크타운,25.79,8,17500,527
6,20130130,2006,광진구, 화양동,한림타워,30.3,12,20000,7-3
0,20130111,2004,동대문구, 신설동,동광동대문베르빌,28.31,13,14000,97-8
1,20130114,2004,동대문구, 신설동,동광동대문베르빌,28.31,9,14500,97-8
2,20130117,2004,동대문구, 신설동,동광동대문베르빌,28.31,9,14200,97-8
3,20130122,2004,동대문구, 신설동,동광동대문베르빌,28.31,3,14500,97-8
4,20130126,2004,동대문구, 신설동,동광동대문베르빌,28.31,7,15500,97-8
5,20130105,2005,동대문구, 용두동,동의보감타워,36.02,11,14700,787
6,20130107,2004,동대문구, 용두동,신설동역대우아이빌(236-4),27.63,7,12000,236-4
7,20130122,2004,동대문구, 용두동,신설동역대우아이빌(236-1),30.29,14,13200,236-1
8,20130125,2006,동대문구, 용두동,한방천하-용두동 포스빌,39.02,9,14300,788
9,20130113,2006,동대문구, 답십리동,청계벽산메가트리움,31.86,12,16000,999
10,20130116,2006,동대문구, 답십리동,청계벽산메가트리움,31.86,10,14950,999
11,20130120,2004,동대문구, 답십리동,답십리한화오벨리스크,27.64,14,11800,492-4
12,20130127,2005,동대문구, 답십리동,메트로팰리스,20.22,12,9950,498-5
13,20130103,2004,동대문구, 장안동,장안현대벤처빌,43.42,15,16100,374-1
14,20130103,2004,동대문구, 장안동,장안현대벤처빌,35.98,5,13760,374-1
15,20130119,1997,동대문구, 장안동,황금오피스텔,24.51,9,5500,373-6
16,20130117,1999,동대문구, 휘경동,	(330)	,32.41,10,9400,330
17,20130130,2006,동대문구, 이문동,이문동오피스텔,20.5,7,8500,255-182
0,20130116,2008,중랑구, 망우동,한일써너스빌리젠시 2단지,59.61,20,22500,495
1,20130110,2003,중랑구, 신내동,금강리빙스텔,33.3,4,12000,646
2,20130121,2003,중랑구, 신내동,금강리빙스텔,35.1,4,13000,646
3,20130131,2003,중랑구, 신내동,금강리빙스텔,33.3,5,11500,646
0,20130118,2006,성북구, 동소문동4가,흥화브라운 동소문빌딩,73.54,5,23487,75
1,20130118,2006,성북구, 동소문동4가,흥화브라운 동소문빌딩,79.34,10,25942,75
2,20130127,2003,성북구, 동소문동6가,해피엔딩 오피스텔,34.03,6,16000,143-5
3,20130118,2003,성북구, 장위동,씨엠오스빌,23.84,4,7500,50-35
0,20130129,1991,강북구, 번동,가든타워오피스텔,36.9,14,11000,446-13
1,20130107,2012,강북구, 수유동,제네스타워,33.73,17,16547,48-1
2,20130118,2005,강북구, 수유동,효성 인텔리안 오피스텔,34.13,19,12800,230-7
0,20130109,2004,도봉구, 방학동,북한산현대렉시온오피스텔,26.4,15,11050,719-2
1,20130110,2004,도봉구, 방학동,북한산현대렉시온오피스텔,26.4,15,11300,719-2
2,20130121,2004,도봉구, 방학동,북한산현대렉시온오피스텔,32.1,13,12700,719-2
3,20130122,2004,도봉구, 방학동,북한산현대렉시온오피스텔,27.76,11,12000,719-2
4,20130102,2003,도봉구, 창동,창동 SR스타빌,28.5,10,9500,135-28
5,20130105,2005,도봉구, 창동,ESA홈타운,72.21,4,18000,585-1
6,20130114,2005,도봉구, 창동,북한산현대홈시티(647-11),60.97,14,18950,647-11
7,20130117,2004,도봉구, 창동,삼성쉐르빌퍼스티,33.59,5,13500,659-29
8,20130118,2005,도봉구, 창동,북한산현대홈시티(647-11),60.97,8,20500,647-11
9,20130118,2005,도봉구, 창동,북한산현대홈시티(647-11),61.57,8,18500,647-11
10,20130120,2012,도봉구, 창동,이건하이팰리스,59.97,4,18200,442-15
11,20130122,2005,도봉구, 창동,북한산현대홈시티(647-11),60.97,6,19300,647-11
12,20130129,2005,도봉구, 창동,북한산현대홈시티(647-11),64.09,6,20500,647-11
0,20130103,2003,노원구, 월계동,카펠라오피스텔,30,5,11300,366-3
1,20130117,2002,노원구, 월계동,그랑디오피스텔,19.81,5,7000,635-4
2,20130105,2003,노원구, 상계동,수락네스트죤,29.97,7,10500,1132-28
3,20130110,2005,노원구, 상계동,토마토파르코,67.06,12,21500,1267
4,20130114,2004,노원구, 상계동,오피앙,27.78,6,10500,1258
5,20130117,2005,노원구, 상계동,토마토파르코,36.77,6,16000,1267
6,20130118,2004,노원구, 상계동,오피앙,23.37,14,9500,1258
7,20130119,2005,노원구, 상계동,토마토파르코,36.77,4,14300,1267
8,20130123,2005,노원구, 상계동,토마토파르코,36.77,9,14800,1267
9,20130123,2005,노원구, 상계동,토마토파르코,36.77,10,15800,1267
10,20130129,2005,노원구, 상계동,토마토파르코,67.06,15,20000,1267
11,20130118,2004,노원구, 중계동,씨앤미,34.67,9,13000,509-1
12,20130122,2005,노원구, 중계동,	(506)	,80.96,8,30000,506
0,20130120,2012,은평구, 응암동,손수빌리지,76.19,5,21700,119-10
1,20130121,2003,은평구, 응암동,백명 TRENDY,37.84,12,12850,111-61
2,20130125,2008,은평구, 응암동,위산렉스빌,101.13,6,25000,589-9
3,20130128,2003,은평구, 응암동,래디앙,16.42,8,7400,109-12
4,20130112,2012,은평구, 신사동,	(24-1)	,70.63,3,23191,24-1
0,20130114,1992,서대문구, 충정로2가,유원골든타워오피스텔,33.6,17,14000,191
1,20130114,1992,서대문구, 충정로2가,유원골든타워오피스텔,33.6,17,14000,191
2,20130115,1992,서대문구, 충정로2가,유원골든타워오피스텔,34.56,13,13000,191
3,20130129,2004,서대문구, 충정로3가,충정리시온,29.56,3,12000,465
4,20130111,2006,서대문구, 합동,충정로대우디오빌,61.73,5,28300,117
5,20130111,2005,서대문구, 합동,SK리쳄블,41.57,2,19800,116
6,20130119,2006,서대문구, 합동,충정로대우디오빌,61.22,9,28400,117
7,20130121,2005,서대문구, 합동,SK리쳄블,34.22,16,20000,116
8,20130131,2006,서대문구, 합동,충정로대우디오빌,59.02,15,29700,117
9,20130119,2001,서대문구, 대현동,신촌현대캠퍼빌,32.11,7,16000,110-20
10,20130130,2001,서대문구, 대현동,신촌현대캠퍼빌,32.11,8,16000,110-20
11,20130121,2000,서대문구, 창천동,신촌르메이에르타운3,28.49,15,11000,20-26
12,20130130,2004,서대문구, 창천동,경선파인 오피스텔,27.31,6,19800,97-64
13,20130131,2005,서대문구, 창천동,신촌 르메이에르타운5,31.41,10,21300,29-81
14,20130131,2000,서대문구, 창천동,신촌르메이에르타운3,29.65,13,13900,20-26
15,20130114,2003,서대문구, 연희동,파라다이스텔에스비,15.94,7,9700,80-7
16,20130121,2001,서대문구, 연희동,연희소프트빌,16.2,5,9500,212-2
17,20130106,2003,서대문구, 홍은동,현상준건물,21.45,4,6700,396-24
0,20130125,2006,마포구, 아현동,마포 에스케이 허브 블루,31.09,11,18500,737
1,20130114,2005,마포구, 공덕동,마포현대하이엘,31.38,18,20400,463
2,20130116,2004,마포구, 공덕동,마포 신영 지웰,25.91,11,19000,461
3,20130116,2005,마포구, 공덕동,마포현대하이엘,46.09,6,24000,463
4,20130123,2005,마포구, 공덕동,마포현대하이엘,31.38,16,20000,463
5,20130125,2002,마포구, 공덕동,	(15-3)	,21.45,6,8600,15-3
6,20130126,2005,마포구, 공덕동,마포현대하이엘,31.38,16,19800,463
7,20130128,2005,마포구, 공덕동,마포현대하이엘,53.06,19,25000,463
8,20130131,2005,마포구, 공덕동,마포현대하이엘,31.38,10,19750,463
9,20130111,2005,마포구, 신공덕동,메트로디오빌,26.74,13,20700,167
10,20130120,2005,마포구, 신공덕동,메트로디오빌,39.11,14,26300,167
11,20130107,2006,마포구, 도화동,마포트라팰리스,73.72,15,41500,559
12,20130115,1988,마포구, 도화동,고려아카데미텔,20.25,8,7800,36
13,20130122,2005,마포구, 도화동,에스케이허브그린,38.51,15,20200,556
14,20130129,2005,마포구, 도화동,에스케이허브그린,27.79,7,17500,556
15,20130131,1988,마포구, 도화동,고려아카데미텔,20.25,10,7900,36
16,20130131,2006,마포구, 도화동,마포 태영 데시앙,71.95,14,35000,560
17,20130124,1987,마포구, 마포동,한신오피스텔,41.66,16,13300,136-1
18,20130126,1992,마포구, 마포동,강변한신코아,23.76,5,8100,350
19,20130128,1987,마포구, 마포동,한신오피스텔,41.66,14,12700,136-1
20,20130110,2000,마포구, 대흥동,캠프21오피스텔,32.64,11,14500,12-33
21,20130110,2003,마포구, 염리동,삼부골든타워,32.5,9,18000,164-4
22,20130126,2003,마포구, 염리동,삼부골든타워,40.5,3,19300,164-4
23,20130130,2003,마포구, 염리동,삼부골든타워,32.5,11,18400,164-4
24,20130105,2006,마포구, 노고산동,우정마샹스 오피스텔,13.52,13,11300,107-17
25,20130115,2006,마포구, 노고산동,우정마샹스 오피스텔,18.72,14,13800,107-17
26,20130119,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,23.85,12,11000,57-18
27,20130121,2006,마포구, 노고산동,우정마샹스 오피스텔,18.72,14,13900,107-17
28,20130123,1999,마포구, 노고산동,	신촌르·메이에르타운(I)	,22.79,15,10430,57-18
29,20130123,2006,마포구, 노고산동,우정마샹스 오피스텔,18.72,13,14000,107-17
30,20130101,2005,마포구, 상수동,세방글로벌시티,29.5,8,19200,157-1
31,20130114,2005,마포구, 서교동,명지한강빌드웰,27.46,7,17000,394-45
32,20130117,2001,마포구, 서교동,eG PLUS 오피스텔,25.11,8,16400,338-39
33,20130121,2004,마포구, 서교동,동양한강트레벨,29.09,7,18000,394-25
34,20130124,2005,마포구, 서교동,명지한강빌드웰,24.73,11,16200,394-45
35,20130126,2005,마포구, 서교동,명지한강빌드웰,27.46,10,17450,394-45
36,20130112,2004,마포구, 동교동,효성홍익인간오피스텔,38.9,6,22000,155-27
37,20130113,2004,마포구, 동교동,효성홍익인간오피스텔,32.25,11,19000,155-27
38,20130118,2004,마포구, 동교동,효성홍익인간오피스텔,43.46,13,23000,155-27
39,20130118,2004,마포구, 동교동,효성홍익인간오피스텔,32.25,10,20000,155-27
40,20130125,1999,마포구, 동교동,LG팰리스빌딩,43.58,9,18450,165-8
41,20130114,2005,마포구, 성산동,이안상암,76.04,4,32000,591-1
42,20130115,2001,마포구, 성산동,골드오피스텔,26.52,4,8800,632-8
43,20130105,2007,마포구, 상암동,DMC 이안상암2단지,103.34,25,45000,1653
44,20130110,2007,마포구, 상암동,DMC 이안상암2단지,89.29,32,46000,1653
45,20130112,2007,마포구, 상암동,DMC 이안상암1단지,99.97,13,43670,1654
46,20130129,2007,마포구, 상암동,DMC 이안상암1단지,102.86,15,45000,1654
0,20130105,2004,양천구, 신정동,우림필유,77.1,10,28800,319
1,20130107,2004,양천구, 신정동,우림필유,76.35,7,29000,319
2,20130111,2004,양천구, 신정동,우림필유,68.7,3,25000,319
3,20130117,2004,양천구, 신정동,신정동대우미래사랑5차,93.06,11,24300,1290-4
4,20130119,2004,양천구, 신정동,신정동대우미래사랑5차,75.09,13,20500,1290-4
5,20130122,2004,양천구, 신정동,우림필유,76.35,13,30250,319
6,20130128,2003,양천구, 신정동,클레버 타워,29.4,6,10500,944-3
7,20130130,2003,양천구, 신정동,클레버 타워,32.62,2,11500,944-3
8,20130103,2003,양천구, 목동,하이베라스,35.39,8,14500,908-29
9,20130108,1999,양천구, 목동,현대월드타워,38.22,24,13500,907
10,20130112,2004,양천구, 목동,현대파리지앙,37.78,3,20200,907-10
11,20130115,2006,양천구, 목동,목동 현대 하이페리온2,63.72,27,39750,961
12,20130119,2006,양천구, 목동,목동 현대 하이페리온2,94.49,16,59000,961
13,20130124,2004,양천구, 목동,현대파리지앙,37.78,8,17200,907-10
14,20130126,2006,양천구, 목동,목동 현대 하이페리온2,94.57,34,58000,961
15,20130129,1999,양천구, 목동,현대월드타워,38.22,19,13300,907
16,20130130,2000,양천구, 목동,현대드림타워,37.37,15,13500,923-14
0,20130102,2005,강서구, 등촌동,트라비하우스,50.16,7,19000,628-18
1,20130105,2004,강서구, 등촌동,등촌동두산위브센티움,28.45,13,15500,631
2,20130108,2004,강서구, 등촌동,비원오피스텔,36.99,10,14500,648-6
3,20130111,2004,강서구, 등촌동,우림보보카운티뷰,27.36,6,13400,649-14
4,20130115,2004,강서구, 등촌동,등촌동두산위브센티움,43.11,3,17000,631
5,20130121,2004,강서구, 등촌동,우림보보카운티뷰,27.36,7,12500,649-14
6,20130122,2004,강서구, 등촌동,우림보보카운티뷰,27.36,4,13200,649-14
7,20130122,2003,강서구, 등촌동,등촌동성원상떼뷰오피스텔,37.54,7,13000,673-6
8,20130123,2003,강서구, 등촌동,등촌동성원상떼뷰오피스텔,38.98,12,13000,673-6
9,20130124,2004,강서구, 등촌동,비원오피스텔,36.99,6,14500,648-6
10,20130126,2005,강서구, 등촌동,트라비하우스,50.16,4,17900,628-18
11,20130102,1997,강서구, 화곡동,	(918-15)	,33.37,8,7900,918-15
12,20130110,2001,강서구, 화곡동,서안EZtel,38.88,7,10500,1063-8
13,20130111,2012,강서구, 화곡동,강서 동도센트리움,18.97,12,9975,1161
14,20130115,2012,강서구, 화곡동,경동엠파이어스테이트,24.61,10,12303,1111-3
15,20130126,2001,강서구, 화곡동,서안EZtel,32.81,8,10000,1063-8
16,20130130,1991,강서구, 화곡동,VIP오피스텔,34.56,5,6800,1107
17,20130103,2003,강서구, 가양동,동양 트레벨 스카이 오피스텔,24.36,12,10300,1479-8
18,20130105,2004,강서구, 가양동,휴먼빌,25.64,7,10750,1479-9
19,20130117,2003,강서구, 가양동,이스타빌2차,32.8,8,13200,1480-1
20,20130124,2003,강서구, 가양동,동양 트레벨 스카이 오피스텔,26.96,10,10700,1479-8
21,20130129,2003,강서구, 가양동,동양 트레벨 스카이 오피스텔,26.96,4,10500,1479-8
22,20130130,2003,강서구, 가양동,이스타빌2차,34,4,13300,1480-1
23,20130110,2005,강서구, 공항동,대룡드림타워-Ⅱ,25.83,7,10400,45-19
24,20130110,2003,강서구, 방화동,방화샤르먕2오피스텔,17.64,5,7050,830-5
25,20130110,2003,강서구, 방화동,벽산에어트리움,28.03,7,11000,849
26,20130114,2011,강서구, 방화동,	(620-214)	,27.37,6,11730,620-214
27,20130117,2003,강서구, 방화동,방화샤르망1오피스텔,24.9,5,8500,830-3
28,20130119,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,7,8000,830-1
29,20130119,1999,강서구, 방화동,에어뷰21-2오피스텔,26.22,7,8000,830-1
30,20130124,2003,강서구, 방화동,벽산에어트리움,28.03,8,11000,849
31,20130130,2011,강서구, 방화동,	(620-214)	,27.37,5,11800,620-214
0,20130107,2007,구로구, 신도림동,신도림1차푸르지오,53.48,19,30000,337
1,20130116,2007,구로구, 신도림동,신도림1차푸르지오,78.03,24,38600,337
2,20130123,2007,구로구, 신도림동,신도림1차푸르지오,70.71,9,32950,337
3,20130130,2002,구로구, 신도림동,	(400-1)	,35.49,8,13500,400-1
4,20130131,2005,구로구, 신도림동,신도림월드메르디앙오피스텔,63.7,10,23000,387-3
5,20130105,2004,구로구, 구로동,구로동복합건물OPUS1,31.2,5,14500,611-26
6,20130111,2011,구로구, 구로동,하나세인스톤1차,27.86,9,14000,110-8
7,20130112,2005,구로구, 구로동,예성유토피아(187-3),56.44,9,23500,187-3
8,20130114,2011,구로구, 구로동,하나세인스톤1차,27.86,7,13500,110-8
9,20130119,2005,구로구, 구로동,SK 허브수,59.12,5,16500,650-4
10,20130119,2005,구로구, 구로동,SK 허브수,37.53,2,15700,650-4
11,20130119,2005,구로구, 구로동,SK 허브수,59.12,10,16600,650-4
12,20130122,2005,구로구, 구로동,예성유토피아(187-3),56.25,6,18750,187-3
13,20130125,2004,구로구, 구로동,신도림포스빌,33.69,12,18500,26
14,20130126,2003,구로구, 구로동,네오팰리스,40.59,3,11000,103-8
15,20130126,2005,구로구, 구로동,예성유토피아(186-7),40.16,7,19700,186-7
16,20130128,2011,구로구, 구로동,하나세인스톤2차,18.37,10,9900,97-4
17,20130115,2005,구로구, 오류동,이좋은집,34.07,10,12200,46-1
18,20130123,2005,구로구, 오류동,이좋은집,29.43,7,11000,46-1
19,20130126,2007,구로구, 오류동,예성 라온팰리스,93.78,6,23100,33-33
20,20130129,2005,구로구, 오류동,이좋은집,34.07,14,12150,46-1
0,20130115,2005,금천구, 독산동,메이씨티 오피스텔,52.35,5,18000,289-12
1,20130115,2004,금천구, 독산동,	(333-2)	,44.24,4,11500,333-2
2,20130117,2005,금천구, 독산동,메이씨티 오피스텔,53.19,13,23000,289-12
3,20130131,2004,금천구, 독산동,	(333-2)	,44.19,3,11500,333-2
0,20130111,1992,영등포구, 영등포동2가,	(94-119)	,27.67,8,7200,94-119
1,20130129,1992,영등포구, 영등포동2가,	(94-119)	,25.74,8,5870,94-119
2,20130126,2004,영등포구, 영등포동7가,영등포 리버텔,29.19,12,11984,94-64
3,20130127,2004,영등포구, 영등포동7가,영등포 리버텔,25.57,5,10119,94-64
4,20130121,2012,영등포구, 영등포동8가,메이준,17.44,8,11585,51-1
5,20130103,2003,영등포구, 여의도동,엘지여의도에클라트,36.53,13,18000,14-21
6,20130103,1991,영등포구, 여의도동,한서리버파크,32.89,13,12000,11-11
7,20130103,2003,영등포구, 여의도동,엘지여의도에클라트,52.53,7,28000,14-21
8,20130104,2001,영등포구, 여의도동,여의도아크로폴리스,37.34,9,17000,14-5
9,20130107,2005,영등포구, 여의도동,진미파라곤,65.23,2,36000,13
10,20130108,2005,영등포구, 여의도동,진미파라곤,87.88,10,49000,13
11,20130110,1991,영등포구, 여의도동,	(61-3)	,23,3,9520,61-3
12,20130110,1999,영등포구, 여의도동,포레스텔빌딩,56.18,13,17500,45-13
13,20130111,1991,영등포구, 여의도동,	(44-34)	,37.7,4,9500,44-34
14,20130111,2001,영등포구, 여의도동,여의도아크로폴리스,37.34,5,16500,14-5
15,20130115,2008,영등포구, 여의도동,여의도자이,82.48,17,54800,47
16,20130118,2005,영등포구, 여의도동,진미파라곤,87.88,5,44000,13
17,20130118,1991,영등포구, 여의도동,	(12-1)	,43.72,6,12500,12-1
18,20130119,2000,영등포구, 여의도동,리버타워,58.21,8,20000,61-5
19,20130122,2005,영등포구, 여의도동,진미파라곤,48.64,7,27500,13
20,20130123,2004,영등포구, 여의도동,여의도 프리베로 오피스텔,27.92,11,14100,15-14
21,20130125,2003,영등포구, 여의도동,엘지여의도에클라트,39.12,7,21650,14-21
22,20130102,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,86.58,12,31500,15-2
23,20130115,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,89.7,6,29950,15-2
24,20130126,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,86.58,6,31900,15-2
25,20130128,2004,영등포구, 당산동2가,	문래역 대우미래사랑3차(B)	,89.7,2,26400,15-2
26,20130102,2007,영등포구, 당산동3가,THE PARK 365,46.88,9,20800,558-3
27,20130112,2003,영등포구, 당산동3가,당산랜드빌,30.15,4,12000,396-20
28,20130123,2004,영등포구, 당산동3가,리앤나빌리지,22.85,3,12200,80-1
29,20130105,2005,영등포구, 당산동4가,코오롱 스타폴리스,34.88,3,16150,1-2
30,20130104,2005,영등포구, 당산동5가,당산역 한강포스빌,29.23,6,17200,33-1
31,20130107,2012,영등포구, 당산동6가,유탑 유블레스2차,19.12,2,13150,336-4
32,20130114,2012,영등포구, 당산동6가,유탑 유블레스2차,18.78,2,13050,336-4
33,20130118,2012,영등포구, 당산동6가,유탑 유블레스2차,18.78,2,13050,336-4
34,20130123,2012,영등포구, 당산동6가,유탑 유블레스2차,19.12,3,12690,336-4
35,20130123,2012,영등포구, 당산동6가,유탑 유블레스2차,19.12,3,12690,336-4
36,20130123,2012,영등포구, 당산동6가,유탑 유블레스2차,18.78,2,13050,336-4
37,20130121,1993,영등포구, 당산동,현대뉴스타오피스텔,27.54,5,5500,121-107
38,20130105,2003,영등포구, 도림동,	도림동 하나아파텔(1차)	,45.36,13,19500,265-1
39,20130105,2006,영등포구, 도림동,쌍용플래티넘시티1단지,62.42,11,28300,820
40,20130115,2006,영등포구, 도림동,쌍용플래티넘시티2단지,62.34,7,28500,269-1
41,20130130,2007,영등포구, 문래동3가,영등포 SK 리더스뷰,138.28,10,59000,55-16
42,20130112,2004,영등포구, 문래동6가,문래동 현대홈시티2,57.06,7,23200,2-2
43,20130126,2005,영등포구, 문래동6가,신일아르디세,100.25,9,28000,29
44,20130126,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,4,8450,43-14
45,20130130,2004,영등포구, 양평동2가,CO-OP Residence/오목교,16.98,5,8850,43-14
46,20130118,2005,영등포구, 양평동3가,양평동 대우이안2,94.79,3,29800,54
47,20130128,2004,영등포구, 양평동3가,양평역 대우미래사랑,64.69,10,25000,34
48,20130120,2012,영등포구, 양평동4가,	(23-7)	,25.2,6,16000,23-7
